OG Model Q12 Q21 Model_conf Parameter_pval Tree_size
OG0000471 ER 0.0014985734619004 NA 0.851063829787234 0.454515725740058 8
OG0000472 ER-white NA NA 0.752688172043011 NA 5
OG0000474 ER-white NA NA 0.67 NA 13
OG0000475 ER 0.000349600792098469 NA 0.782608695652174 0.831445710252536 8
OG0000476 ER 0.000153562683232721 NA 0.779411764705882 0.757921356006528 41
OG0000477 ER-white NA NA 0.808219178082192 NA 41
OG0000478 ER 0.000710296151267574 NA 0.704545454545455 0.596342917451978 16
OG0000479 ARD 2.32138762669634e-14 0.00218263409367299 0.171717171717172 0.26 24
OG0000480 ER-white NA NA 0.821052631578947 NA 39
OG0000481 ER 0.00342570705860465 NA 0.83 0.554455445544554 31
OG0000482 ER 0.000342487218031843 NA 0.783132530120482 0.599506327096478 25
OG0000483 ER 0.000366235849689935 NA 0.666666666666667 0.594834534800069 5
OG0000484 ER 0.000819941478740574 NA 0.701030927835051 0.417969080983049 25
OG0000485 ER-white NA NA 0.831168831168831 NA 35
OG0000486 ER-white NA NA 0.868686868686869 NA 24
OG0000487 ARD 9.11457564853482e-05 0.00187412433847595 0.36 0.455445544554455 36
OG0000488 ER-white NA NA 0.87 NA 25
OG0000489 ER 0.000274615111796183 NA 0.710843373493976 0.501906852876317 31
OG0000490 ER 8.03097244816643e-05 NA 0.764705882352941 0.928988414831898 36
OG0000491 ER 0.000151884436369194 NA 0.804878048780488 0.283088945559838 21
OG0000492 ARD 1.96326537523404e-17 0.00261092265816762 0.0510204081632653 0.625014769902991 17
OG0000493 ER-white NA NA 0.97 NA 38
OG0000494 ER-white NA NA 0.57 NA 21
OG0000495 ER-white NA NA 0.93 NA 33
OG0000496 ER 0.000146416377768309 NA 0.766666666666667 0.582164247408144 41
OG0000498 ER-white NA NA 0.797101449275362 NA 38
OG0000499 ER-white NA NA 0.887755102040816 NA 27
OG0000500 ER 7.36705975690481e-05 NA 0.763157894736842 0.751729228525157 38
OG0000501 ARD 1.1495871553381e-76 0.00258281243456879 0.341176470588235 0.316480172588913 39
OG0000503 ER-white NA NA 0.821052631578947 NA 37
OG0000504 ER 7.62150912931422e-05 NA 0.872340425531915 0.684748562692127 33
OG0000506 ER-white NA NA 0.67741935483871 NA 14
OG0000507 ER 0.000359939995024469 NA 0.974358974358974 0.568938881631204 5
OG0000509 ER 0.000242398725975152 NA 0.857142857142857 0.634620102841221 36
OG0000510 ER-white NA NA 0.842105263157895 NA 39
OG0000511 ER-white NA NA 0.63 NA 26
OG0000512 ER 0.000161656514824221 NA 0.830985915492958 0.735495360038794 39
OG0000513 ER-white NA NA 0.71 NA 23
OG0000514 ARD 0.00108430914923262 0.0038361921574734 0.191919191919192 0.62 31
OG0000516 ER-white NA NA 0.659574468085106 NA 5
OG0000517 ER-white NA NA 0.78 NA 15
OG0000518 ER-white NA NA 0.6 NA 22
OG0000519 ER 0.00560282613485832 NA 0.88 0.534653465346534 24
OG0000520 ARD 0.000541433992297252 0.00557094777087287 0.175824175824176 0.71212731566014 34
OG0000521 ARD 0.000263418350231913 0.00615457988402072 0.230769230769231 0.632911392405063 37
OG0000522 ER-white NA NA 0.45 NA 11
OG0000525 ER 0.00030470725702441 NA 0.653846153846154 0.581832437532148 22
OG0000526 ER 0.000455903016218064 NA 0.768292682926829 0.584015583642576 17
OG0000528 ER 0.000178695753043485 NA 0.794871794871795 0.772508089502057 36
OG0000529 ER-white NA NA 0.87 NA 35
OG0000530 ER-white NA NA 0.868686868686869 NA 35
OG0000531 ER 0.0016762001403784 NA 0.648936170212766 0.642752757407337 9
OG0000533 ER-white NA NA 0.525252525252525 NA 6
OG0000535 ER-white NA NA 0.73 NA 29
OG0000537 ER-white NA NA 0.850746268656716 NA 5
OG0000538 ER-white NA NA 0.46 NA 10
OG0000539 ER-white NA NA 0.86 NA 22
OG0000540 ARD 0.000527434643764178 0.00677821715106052 0.277777777777778 0.606265394071331 42
OG0000541 ER-white NA NA 0.717171717171717 NA 11
OG0000543 ER-white NA NA 0.858585858585859 NA 34
OG0000544 ER-white NA NA 0.71 NA 25
OG0000545 ER 0.00175353429758467 NA 0.86 0.550615509203742 17
OG0000546 ER 0.000538884294671559 NA 0.826666666666667 0.772774190315289 10
OG0000547 ER-white NA NA 0.89 NA 33
OG0000548 ER-white NA NA 0.93 NA 35
OG0000550 ER 0.000380394283800508 NA 0.7875 0.697731938404888 31
OG0000551 ARD 0.000639490887276503 0.00339336113587773 0.202020202020202 0.671627920205016 36
OG0000552 ER-white NA NA 0.794520547945205 NA 33
OG0000553 ER 0.000762115769018825 NA 0.711340206185567 0.322784319401961 32
OG0000554 ER-white NA NA 0.75531914893617 NA 13
OG0000555 ER-white NA NA 0.89247311827957 NA 37
OG0000556 ER-white NA NA 0.74 NA 21
OG0000557 ER-white NA NA 0.74 NA 5
OG0000558 ER 9.30221593192691e-05 NA 0.731707317073171 0.513026413246737 26
OG0000559 ER-white NA NA 0.898989898989899 NA 28
OG0000560 ARD 0.000471046963261703 0.00498925675954015 0.263157894736842 0.824772160963874 37
OG0000562 ER-white NA NA 0.826530612244898 NA 41
OG0000563 ER-white NA NA 0.87 NA 35
OG0000564 ER-white NA NA 0.787878787878788 NA 7
OG0000565 ER-white NA NA 0.8 NA 13
OG0000566 ER-white NA NA 0.794117647058823 NA 6
OG0000567 ARD 0.0016156472395167 0.00709777785420875 0.242424242424242 0.38 29
OG0000568 ER 0.000708695266523363 NA 0.872340425531915 0.537253065586557 18
OG0000569 ER-white NA NA 0.43956043956044 NA 4
OG0000570 ER 0.000625799233600038 NA 0.793103448275862 0.544121251829186 12
OG0000572 ER-white NA NA 0.74 NA 9
OG0000574 ER 0.341004232956788 NA 0.333333333333333 0.429055808632299 6
OG0000575 ER-white NA NA 0.736842105263158 NA 40
OG0000576 ER-white NA NA 0.776315789473684 NA 37
OG0000577 ER-white NA NA 0.84 NA 34
OG0000578 ER 0.000194772959804135 NA 0.911111111111111 0.705669446616634 13
OG0000579 ER-white NA NA 0.69 NA 9
OG0000580 ER-white NA NA 0.846938775510204 NA 30
OG0000581 ER 0.00125257750938515 NA 0.833333333333333 0.498164545501953 14
OG0000582 ER 0.000163274627081171 NA 0.75 0.878296025246288 33
OG0000583 ER-white NA NA 0.775 NA 38
OG0000584 ER-white NA NA 0.757142857142857 NA 37
OG0000585 ER-white NA NA 0.792207792207792 NA 34
OG0000586 ER 0.000149705867808732 NA 0.703703703703704 0.745967509265292 42
OG0000587 ER 0.00031317374857554 NA 0.691176470588235 0.685557705248755 14
OG0000588 ER 8.29737496822757e-05 NA 0.790697674418605 0.282482519290842 34
OG0000589 ER-white NA NA 0.78494623655914 NA 38
OG0000590 ER 7.51981022751418e-05 NA 0.840909090909091 0.641287797289094 38
OG0000591 ARD 0.000614238640691788 0.0049105513510928 0.262626262626263 0.570496835886646 34
OG0000593 ARD 0.0998648388841306 0.0998648388841306 1 0.0434782608695657 2
OG0000594 ER-white NA NA 0.746666666666667 NA 8
OG0000595 ARD 0.0998648387615662 0.0998648387615662 1 0.0444444444444441 2
OG0000598 ER-white NA NA 0.793814432989691 NA 22
OG0000602 ARD 1.47762171800446e-16 0.0030441413393808 0.264367816091954 0.454512729363945 33
OG0000603 ER 0.000426390157113427 NA 0.720930232558139 0.439770130353253 26
OG0000604 ER-white NA NA 0.76 NA 15
OG0000605 ER 0.000369170904514687 NA 0.788235294117647 0.459541515726947 28
OG0000606 ER 0.000910706234515434 NA 0.868421052631579 0.825966387011587 7
OG0000608 ER-white NA NA 0.75 NA 9
OG0000609 ER-white NA NA 1 NA 3
OG0000610 ER-white NA NA 0.94 NA 37
OG0000611 ER-white NA NA 0.52 NA 14
OG0000612 ER-white NA NA 0.53 NA 12
OG0000613 ER 0.000151606510405156 NA 0.815384615384615 0.554071900672307 40
OG0000614 ARD 8.79699296280499e-18 0.00211224509900778 0.239583333333333 0.390574673802921 31
OG0000615 ARD 3.69349268931291e-16 0.00335496707826838 0.345238095238095 0.480247767382043 38
OG0000616 ER 0.00286616362032841 NA 0.683673469387755 0.557394978676863 15
OG0000617 ER-white NA NA 0.75 NA 42
OG0000619 ER-white NA NA 0.71830985915493 NA 34
OG0000620 ER 0.000503261441763052 NA 0.752808988764045 0.417063493563458 24
OG0000621 ER-white NA NA 0.79 NA 23
OG0000622 ER-white NA NA 0.66 NA 16
OG0000623 ARD 0.000687788026132187 0.00398284597534797 0.16 0.732673267326733 30
OG0000625 ARD 0.00306532317883272 0.0276721910913187 0.15625 0.404992279743437 34
OG0000626 ER 0.0149935939255833 NA 0.393617021276596 0.27573319276618 4
OG0000627 ER 0.000853457724737837 NA 0.775 0.642675035334907 6
OG0000628 ER 0.129282275404577 NA 0.372093023255814 0.374621992096433 4
OG0000629 ER 0.000177763722151614 NA 0.72 0.751518710030862 34
OG0000630 ER 0.00278601739854807 NA 0.747474747474748 0.77109222308422 13
OG0000631 ARD 0.000270495385908174 0.00565569860491715 0.150684931506849 0.539691535628522 30
OG0000632 ER-white NA NA 0.76056338028169 NA 39
OG0000633 ER 0.046752826646548 NA 0.581395348837209 0.390323381451528 4
OG0000634 ER 8.73676799267676e-05 NA 0.68 0.326833072103017 33
OG0000635 ER-white NA NA 0.835820895522388 NA 32
OG0000636 ER 9.66451752033028e-05 NA 0.861111111111111 0.895089187194669 28
OG0000639 ARD 0.00224272734861612 0.0188186921416411 0.208333333333333 0.450084342212673 37
OG0000640 ER-white NA NA 0.787234042553192 NA 32
OG0000643 ER-white NA NA 0.808219178082192 NA 40
OG0000644 ER 0.000385922065394415 NA 0.634146341463415 0.513026413246737 6
OG0000645 ER-white NA NA 0.810810810810811 NA 38
OG0000646 ER-white NA NA 0.83 NA 40
OG0000647 ER-white NA NA 0.545454545454545 NA 4
OG0000648 ER-white NA NA 1 NA 3
OG0000652 ER-white NA NA 0.76530612244898 NA 7
OG0000653 ER-white NA NA 0.78 NA 19
OG0000654 ER-white NA NA 0.88 NA 34
OG0000656 ER-white NA NA 0.868131868131868 NA 5
OG0000658 ER-white NA NA 0.576086956521739 NA 5
OG0000660 ER 0.000468321366779602 NA 0.74468085106383 0.378987817741314 38
OG0000661 ER 0.000159370957335295 NA 0.842105263157895 0.701396546276565 38
OG0000663 ER-white NA NA 0.731958762886598 NA 34
OG0000664 ER 0.000324681508196902 NA 0.760869565217391 0.482554781816932 6
OG0000665 ER-white NA NA 0.698412698412698 NA 35
OG0000666 ER-white NA NA 0.93 NA 30
OG0000667 ER 9.95627143126981e-05 NA 0.823529411764706 0.948272361730929 27
OG0000668 ER-white NA NA 0.746666666666667 NA 36
OG0000669 ER 0.000568346518892197 NA 0.877777777777778 0.551330399877712 15
OG0000671 ER-white NA NA 0.878787878787879 NA 30
OG0000672 ER 0.00925436260244587 NA 0.63 0.650213839924268 12
OG0000675 ER-white NA NA 0.8 NA 31
OG0000676 ER-white NA NA 0.84375 NA 39
OG0000677 ER 0.000961481938217054 NA 0.492957746478873 0.548668450957722 8
OG0000678 ER-white NA NA 0.811594202898551 NA 40
OG0000679 ER 7.53889869886566e-05 NA 0.840909090909091 0.459283854770677 40
OG0000680 ER 0.000348577103606739 NA 0.761904761904762 0.462156472871872 27
OG0000681 ER-white NA NA 0.89 NA 18
OG0000682 ER-white NA NA 0.8125 NA 17
OG0000683 ER-white NA NA 0.57 NA 10
OG0000684 ER-white NA NA 0.86 NA 20
OG0000685 ER-white NA NA 0.75 NA 9
OG0000686 ER 0.000958978142874478 NA 0.879310344827586 0.458159476554296 4
OG0000688 ER 0.000629376614290941 NA 0.685714285714286 0.788132819434563 10
OG0000691 ER 0.00269498983221067 NA 0.74 0.566948693575393 17
OG0000693 ER 0.000591740040273667 NA 0.760416666666667 0.419722083696254 31
OG0000694 ER-white NA NA 0.887755102040816 NA 37
OG0000696 ER-white NA NA 0.67 NA 12
OG0000697 ER 0.0077622360436019 NA 0.68 0.583421937889651 14
OG0000698 ER-white NA NA 0.917525773195876 NA 5
OG0000699 ER 0.000416301089514502 NA 0.848101265822785 0.535952658238647 23
OG0000700 ER 0.000232229483216104 NA 0.690140845070423 0.75825276334153 24
OG0000701 ARD 1.08329163281043e-09 0.00234317396621282 0.136842105263158 0.585498901181928 24
OG0000702 ER 0.000191218495777952 NA 0.867647058823529 0.539364795760206 34
OG0000703 ER-white NA NA 0.792682926829268 NA 41
OG0000704 ER 0.000653589432814502 NA 0.878048780487805 0.544118597809267 11
OG0000705 ER-white NA NA 0.794520547945205 NA 39
OG0000706 ER-white NA NA 0.739130434782609 NA 27
OG0000707 ER 0.000823456221432944 NA 0.775510204081633 0.334700950602489 30
OG0000708 ER-white NA NA 0.642857142857143 NA 7
OG0000709 ER-white NA NA 0.45 NA 10
OG0000711 ER 9.73530835718543e-05 NA 0.795454545454545 0.679170991271075 34
OG0000712 ARD 0.00185641102600798 0.00412591680959524 0.11 0.891089108910891 31
OG0000713 ER-white NA NA 0.817204301075269 NA 18
OG0000715 ER-white NA NA 0.753086419753086 NA 35
OG0000716 ER-white NA NA 0.714285714285714 NA 38
OG0000717 ARD 0.000771160126801304 0.00409936566688784 0.24 0.475247524752475 32
OG0000718 ER 0.000185365408242172 NA 0.710526315789474 0.621597010122151 16
OG0000720 ER-white NA NA 0.771739130434783 NA 25
OG0000721 ER-white NA NA 1 NA 5
OG0000722 ER 0.00342313182711193 NA 0.404255319148936 0.642752757407337 7
OG0000723 ER-white NA NA 0.55 NA 10
OG0000725 ER-white NA NA 0.824742268041237 NA 21
OG0000726 ER-white NA NA 0.505050505050505 NA 8
OG0000727 ER 0.000375605530912858 NA 0.844155844155844 0.608169961286415 21
OG0000728 ER 0.000162003068121512 NA 0.779411764705882 0.917957095776714 36
OG0000729 ER-white NA NA 0.65 NA 9
OG0000730 ER 0.000562664176613338 NA 0.881578947368421 0.910148568017887 9
OG0000732 ER-white NA NA 0.747474747474748 NA 27
OG0000734 ARD 0.00128374522388515 0.00907390496064702 0.155555555555556 0.643441353065083 24
OG0000735 ER-white NA NA 0.92 NA 38
OG0000736 ER-white NA NA 0.84375 NA 36
OG0000737 ER 0.000509226573375609 NA 0.678571428571429 0.444422142095723 20
OG0000738 ER 0.00789968944513863 NA 0.77 0.583421937889651 13
OG0000742 ER 9.83618495150509e-05 NA 0.722222222222222 0.821959448175825 35
OG0000743 ER-white NA NA 0.833333333333333 NA 17
OG0000744 ER 0.000479324581066869 NA 0.773809523809524 0.575211348214844 25
OG0000745 ER-white NA NA 0.8 NA 25
OG0000747 ER 0.000408792814416185 NA 0.792682926829268 0.604242315427577 27
OG0000748 ER-white NA NA 0.89 NA 34
OG0000749 ER-white NA NA 0.868686868686869 NA 36
OG0000750 ER 0.000107011488854057 NA 0.772727272727273 0.716766100771509 26
OG0000751 ER-white NA NA 0.791666666666667 NA 36
OG0000752 ER-white NA NA 0.597560975609756 NA 6
OG0000753 ER-white NA NA 0.83 NA 23
OG0000754 ER 0.000285372651185966 NA 0.680851063829787 0.787869537452381 8
OG0000755 ER 0.00459505144163903 NA 0.73 0.871287128712871 19
OG0000757 ER-white NA NA 0.61 NA 14
OG0000758 ER 8.38528505929466e-05 NA 0.85 0.481299609811729 36
OG0000759 ER 0.00018420224107614 NA 0.870967741935484 0.807291738706293 36
OG0000760 ER 0.000510440280437405 NA 0.709302325581395 0.439770130353253 32
OG0000761 ER 0.00138871819002992 NA 0.808080808080808 0.802426403488021 17
OG0000762 ARD 0.000560578986791446 0.0116962674462322 0.238095238095238 0.590830815138758 27
OG0000763 ER 0.00360135194586926 NA 0.82 0.616692098298647 17
OG0000765 ER 0.000429220042700825 NA 0.878378378378378 0.876457210182695 11
OG0000766 ER 0.000343941345935443 NA 0.747126436781609 0.437533455844339 33
OG0000767 ER-white NA NA 0.666666666666667 NA 12
OG0000769 ARD 0.000227274294490819 0.00369088451107168 0.121621621621622 0.800769052098471 25
OG0000770 ER-white NA NA 0.65 NA 15
OG0000772 ER-white NA NA 0.833333333333333 NA 35
OG0000773 ER 0.000515340656806698 NA 0.810810810810811 0.513863437816343 11
OG0000774 ER-white NA NA 0.72 NA 35
OG0000775 ARD 0.000337293051525534 0.00333696437787341 0.362637362637363 0.5 39
OG0000776 ER-white NA NA 0.56 NA 15
OG0000777 ER-white NA NA 0.867924528301887 NA 9
OG0000778 ER 0.000522270445844873 NA 0.803571428571429 0.756240617885023 11
OG0000779 ER-white NA NA 0.8 NA 39
OG0000780 ER 0.00215142814361056 NA 0.82051282051282 0.779076485199101 4
OG0000781 ER-white NA NA 0.826530612244898 NA 36
OG0000785 ARD 3.95120701788067e-91 0.00342826097388901 0.288659793814433 0.463357293745467 31
OG0000786 ER-white NA NA 0.86 NA 30
OG0000787 ER-white NA NA 0.84375 NA 34
OG0000788 ER-white NA NA 0.887640449438202 NA 38
OG0000789 ER 0.000562222452177429 NA 0.709677419354839 0.394934746280409 27
OG0000790 ER-white NA NA 0.918367346938776 NA 32
OG0000791 ARD 8.92051557501485e-18 0.0014229648197331 0.09375 0.434755956674151 26
OG0000792 ER 0.000614604093492827 NA 0.75 0.283414869495251 5
OG0000793 ER-white NA NA 0.542168674698795 NA 10
OG0000794 ER 0.000113951465827164 NA 0.780487804878049 0.632148307911421 23
OG0000795 ER-white NA NA 0.642105263157895 NA 5
OG0000796 ER 0.00429115953268013 NA 0.65 0.765749978412647 13
OG0000798 ER-white NA NA 0.79 NA 9
OG0000799 ER 0.0027459499408094 NA 0.72 0.666994335048083 15
OG0000800 ER 7.76688680432066e-05 NA 0.8 0.959226547621813 39
OG0000801 ER 0.000177840911751988 NA 0.771428571428571 0.530327056452921 33
OG0000802 ER 0.000188241917841136 NA 0.825396825396825 0.961360661172765 33
OG0000803 ER 0.000154508948290759 NA 0.673913043478261 0.76570153106312 21
OG0000804 ER 8.61784855299724e-05 NA 0.818181818181818 0.884355396567238 36
OG0000805 ER-white NA NA 0.810526315789474 NA 21
OG0000806 ER 0.00322538098158875 NA 0.574712643678161 0.562822871164069 5
OG0000807 ER 0.000215235407371481 NA 0.607142857142857 0.811552851051677 10
OG0000808 ER-white NA NA 0.85 NA 36
OG0000809 ER 8.73808950558385e-05 NA 0.872340425531915 0.903101930977992 36
OG0000810 ER 9.00147122132893e-05 NA 0.92 0.622939499340538 29
OG0000812 ER 0.000444553745302479 NA 0.813186813186813 0.429132754916654 36
OG0000813 ER 0.00015790748154225 NA 0.847457627118644 0.701380085450917 40
OG0000814 ER-white NA NA 0.9 NA 34
OG0000815 ER 0.00140213525629272 NA 0.89873417721519 0.745428181401991 6
OG0000817 ER-white NA NA 0.444444444444444 NA 8
OG0000819 ER-white NA NA 0.94 NA 38
OG0000820 ER 0.000756657308151853 NA 0.761194029850746 0.496736157058413 10
OG0000822 ER-white NA NA 0.914893617021277 NA 23
OG0000823 ARD 0.000540970019113188 0.0113148522487857 0.10126582278481 0.724777090520769 38
OG0000824 ER 0.000104639421349229 NA 0.777777777777778 0.281929935160484 32
OG0000825 ER-white NA NA 0.91 NA 28
OG0000827 ER 0.00066263940398774 NA 0.815217391304348 0.396457856670468 22
OG0000828 ER 8.5175066167242e-05 NA 0.764705882352941 0.765651180787825 29
OG0000831 ER 0.000289881151692072 NA 0.77027027027027 0.736729743838167 24
OG0000832 ER 0.00014617676345043 NA 0.696969696969697 0.773715366327433 39
OG0000833 ARD 0.000706271631765089 0.00409592351373609 0.09375 0.737766232157828 27
OG0000834 ER-white NA NA 0.827956989247312 NA 32
OG0000835 ER 0.000145669384761434 NA 0.676470588235294 0.285772370618016 22
OG0000836 ARD 2.43990374283977e-15 0.00315397273971116 0.35 0.47175063577733 31
OG0000837 ARD 6.76306285620366e-17 0.0022687745706164 0.24 0.297029702970297 28
OG0000838 ER-white NA NA 0.829787234042553 NA 32
OG0000840 ER 9.89128591797759e-05 NA 0.7 0.950820061220483 31
OG0000841 ER 8.72429853657554e-05 NA 0.84375 0.843177621398356 35
OG0000843 ER-white NA NA 0.775 NA 12
OG0000844 ER-white NA NA 1 NA 3
OG0000846 ER-white NA NA 0.840425531914894 NA 31
OG0000847 ER 9.31180675022118e-05 NA 0.644444444444444 0.306975646559308 31
OG0000850 ER 0.000147605778612891 NA 0.75 0.860558619228494 19
OG0000851 ER 8.39250990671443e-05 NA 0.829787234042553 0.849998560422192 37
OG0000852 ER 8.17610923103653e-05 NA 0.85 0.90367571790583 36
OG0000853 ER 0.00017661308738615 NA 0.651162790697674 0.765692734272886 12
OG0000854 ER-white NA NA 0.907216494845361 NA 37
OG0000857 ER 0.000460344954570735 NA 0.825581395348837 0.605300526749783 17
OG0000858 ER-white NA NA 0.85 NA 25
OG0000861 ER-white NA NA 0.888888888888889 NA 4
OG0000863 ER-white NA NA 0.78 NA 15
OG0000864 ER 0.00096945824724061 NA 0.591549295774648 0.823151077916144 5
OG0000865 ARD 0.000190899973460749 0.00437232996040568 0.195652173913043 0.706714228419705 29
OG0000866 ER-white NA NA 0.67 NA 13
OG0000867 ER 0.000729957290310967 NA 0.75531914893617 0.351086110769804 24
OG0000868 ER 0.00018467049722828 NA 0.742424242424242 0.524662635425972 31
OG0000869 ER-white NA NA 0.91 NA 31
OG0000870 ER-white NA NA 0.9 NA 36
OG0000872 ER-white NA NA 0.787878787878788 NA 26
OG0000873 ER-white NA NA 0.95 NA 31
OG0000879 ER-white NA NA 0.858585858585859 NA 19
OG0000880 ER 0.00214889507853262 NA 0.85 0.435643564356435 23
OG0000881 ER-white NA NA 0.98 NA 37
OG0000883 ER-white NA NA 0.61 NA 16
OG0000884 ER-white NA NA 0.888888888888889 NA 33
OG0000887 ER-white NA NA 0.78 NA 23
OG0000888 ER-white NA NA 0.637362637362637 NA 6
OG0000889 ER 0.000119741207432026 NA 0.923076923076923 0.940003805513368 23
OG0000891 ER-white NA NA 0.59 NA 16
OG0000894 ER 0.00395683845289668 NA 0.592105263157895 0.947394326401309 6
OG0000895 ARD 0.000687090945886108 0.00693554551284501 0.258426966292135 0.501172402602996 34
OG0000896 ER-white NA NA 0.929292929292929 NA 24
OG0000897 ER-white NA NA 0.73 NA 23
OG0000898 ER-white NA NA 0.72463768115942 NA 32
OG0000899 ER-white NA NA 0.92 NA 28
OG0000900 ARD 0.00111989547772551 0.00802494624805776 0.164948453608247 0.54412538756897 36
OG0000901 ER 0.000278652386518573 NA 0.847457627118644 0.834067985455204 26
OG0000902 ARD 3.03940625614194e-109 0.00272932968655552 0.295454545454545 0.372001580489613 38
OG0000903 ER 0.000422038047002005 NA 0.841463414634146 0.413965899702974 21
OG0000904 ER-white NA NA 0.88659793814433 NA 36
OG0000905 ER-white NA NA 0.792207792207792 NA 30
