OG Model SigSQ Parameter Model_confidence Parameter_pval Tree_size Mean_trait z0
OG0011740 White 11.3178094843823 NA 0.96 0.0198019801980192 11 1.95721150111691 2.12743048372023
OG0011741 Brownian 0.0184150095661247 NA 0.92 0.613861386138614 13 -0.234283536571058 0.588398394504259
OG0011744 White 0.445851161226128 NA 0.95 0.178217821782178 13 4.49582582762013 4.44380856225256
OG0011746 White 1.31245284699877 NA 0.96 0.297029702970297 11 -2.54342566763076 -2.44442206767402
OG0011750 Brownian 0.00205002848646899 NA 0.85 0.97029702970297 13 4.69511417841488 4.54234514930551
OG0011751 White 0.516103700518197 NA 0.98 0.336633663366336 13 5.16679808914622 5.27864377188423
OG0011752 White 6.16179038578829 NA 0.96 0.0198019801980192 11 -0.894809294692123 -0.803291347004645
OG0011753 White 0.260325646991348 NA 0.94 0.039603960396039 14 4.66621102801609 4.6816391876312
OG0011755 Brownian 0.00114229010094857 NA 0.89 0.851485148514851 13 5.03190933141684 4.86628849816626
OG0011756 White 1.48129226500333 NA 0.95 0.178217821782178 13 4.3203635570774 4.3250648487628
OG0011757 White 3.72037881039069 NA 0.97 0.0198019801980192 13 1.2320671265531 1.23521852720345
OG0011758 White 5.43531396124681 NA 0.96 0.0198019801980192 12 1.57296810828875 1.59079279158433
OG0011759 White 0.131519512483182 NA 0.98 0.0198019801980192 13 4.11779008548885 4.18868518848778
OG0011762 OU 7.6880713572054 2.11106247339465 0 0.811881188118812 13 1.00054876466329 1.24994729965723
OG0011763 White 1.854517002172 NA 1 0.118811881188118 11 2.70291008218263 2.74052467311423
OG0011765 Brownian 0.0207454968798277 NA 0.87 0.712871287128713 14 -2.02063717130418 0.0430656242297704
OG0011766 Brownian 0.0416552581677175 NA 0.86 0.712871287128713 13 2.20305152564584 2.0574161456402
OG0011767 Brownian 0.00860049000979886 NA 0.82 0.673267326732673 11 5.28318389548199 3.32490136620611
OG0011770 Brownian 0.00231235447220777 NA 0.8 0.772277227722772 13 4.60124220974257 4.45466406066274
OG0011771 Brownian 0.0381479346006904 NA 0.64 0.851485148514851 10 0.185197591511758 1.98633642714642
OG0011772 Brownian 0.00271808419304352 NA 0.85 0.732673267326733 13 4.73512270014931 3.49916396519141
OG0011773 White 8.74273694827839 NA 0.97 0.0198019801980192 13 -0.430241492039547 -0.344333686077059
OG0011774 White 7.03301865229573 NA 0.97 0.0198019801980192 13 0.497777214077455 0.595205654532595
OG0011777 White 6.62164852541351 NA 0.96 0.0198019801980192 14 -0.895356121241264 -0.876099005099426
OG0011779 Brownian 0.00355679508525358 NA 0.86 0.772277227722772 12 3.72985011299431 3.52093487138632
OG0011781 Brownian 0.00267526794399012 NA 0.89 0.871287128712871 12 4.4639269447782 4.8416046700788
OG0011786 White 4.9435358072328 NA 0.93 0.0198019801980192 11 0.133270230000061 0.351838750591587
OG0011801 Brownian 0.00760138508067562 NA 0.69 0.732673267326733 11 1.426064404984 2.69587030566413
OG0011806 Brownian 0.00388210724832107 NA 0.84 0.811881188118812 14 3.3586210840292 3.21462758613659
OG0011816 White 4.59663169593898 NA 0.94 0.0198019801980192 11 3.31502268772432 3.30854265710554
OG0011817 Brownian 0.0177101253003745 NA 0.81 0.772277227722772 12 -1.91717119717429 -1.24379829778907
OG0011818 Brownian 0.00464035622537463 NA 0.84 0.633663366336634 13 3.55547420336798 3.29147304801696
OG0011819 Brownian 0.00405564585309653 NA 0.75 0.613861386138614 11 3.80594992966698 3.1811250230076
OG0011821 Brownian 0.00301049354167183 NA 0.86 0.772277227722772 11 3.09688006709068 2.94088222689644
OG0011824 Brownian 0.0196662261779111 NA 0.91 0.772277227722772 11 1.91725010988967 -0.347065064949456
OG0011825 White 4.63550781212471 NA 0.96 0.0198019801980192 11 -0.844153466659076 -0.746261169173765
OG0011826 Brownian 0.00254382924326361 NA 0.88 0.673267326732673 13 3.71748169791181 2.28629429114635
OG0011828 OU 7.0339674916191 0.637207462974972 0.01 0.910891089108911 12 1.04206323319216 1.25847652070776
OG0011830 Brownian 0.00474484806762611 NA 0.88 0.574257425742574 13 3.4412459130476 3.80826279899747
OG0011834 White 1.94618408740156 NA 0.98 0.0594059405940588 11 1.50553982613537 1.75027868491694
OG0011842 White 1.63453137022705 NA 0.96 0.158415841584158 13 3.11143965772895 3.13391208848213
OG0011844 White 3.24082977223673 NA 0.97 0.0198019801980192 11 6.80983617230565 6.81512796445997
OG0011845 OU 0.162026901430375 0.014229233428023 0 0.752475247524752 11 4.29876174005983 4.10460360541592
OG0011848 White 6.61879909410025 NA 0.97 0.0198019801980192 11 4.15224097180759 4.30383399355326
OG0011853 White 2.70913825957674 NA 0.96 0.0198019801980192 13 4.17115960066823 4.17129363954185
OG0011861 OU 9.32693984959186 0.61925416357868 0 0.891089108910891 12 1.38989293137957 1.47218255410777
OG0011863 OU 0.81722687173624 0.640514167931439 0.02 0.712871287128713 13 3.039264789674 3.30724057591399
OG0011864 White 4.59156285304191 NA 0.92 0.0198019801980192 11 3.50857783308306 3.81100881225006
OG0011866 OU 3.38720828226381 0.682828742762313 0 0.653465346534653 10 3.25075236741781 3.38389235054973
OG0011867 White 4.28437192008657 NA 0.98 0.0198019801980192 10 4.16958479816252 4.45969296954715
OG0011869 White 0.928379941989769 NA 0.96 0.752475247524752 11 4.94993052301348 5.21880284987759
OG0011871 White 4.1124720435001 NA 0.97 0.0198019801980192 12 5.07257741223753 5.2029825091711
OG0011873 White 6.28145359663415 NA 0.95 0.0198019801980192 12 3.3721331532176 3.4209494293048
OG0011874 White 3.54123683770154 NA 0.98 0.0198019801980192 10 3.48500252287773 3.45810370160535
OG0011875 Brownian 0.0145666819080524 NA 0.88 0.534653465346534 10 0.0100543903376217 0.524001860747332
OG0011877 White 5.75748846665389 NA 0.95 0.0198019801980192 10 1.09112393127388 1.34223796995806
OG0011878 White 1.49979014021702 NA 0.98 0.217821782178217 13 4.04232506237178 4.06062207534439
OG0011883 OU 0.302124513480842 0.02437106755463 0 0.851485148514851 10 1.54929288545517 1.54907626343816
OG0011884 OU 0.0330983249660992 0.00453617937391731 0.09 0.574257425742574 14 3.85744023264922 3.54426057037028
OG0011888 White 1.56170370214514 NA 0.93 0.257425742574257 12 4.4476784745059 4.43431863691721
OG0011889 White 1.41571848322251 NA 0.95 0.217821782178217 12 4.17961940014755 4.58781239329094
OG0011890 OU 0.0998584462333324 0.0171897385383548 0.03 0.910891089108911 13 2.52967768781727 2.53055684163511
OG0011892 White 5.34936999865486 NA 0.95 0.0198019801980192 11 2.56881704849163 2.69559347362189
OG0011902 White 3.90757336641656 NA 0.93 0.0198019801980192 10 3.21467447067906 3.29323745204268
OG0011921 OU 0.0410439011968006 0.002611895039428 0.02 0.673267326732673 13 1.38501959910792 0.951818395253717
OG0011925 OU 0.00830531163504137 2.47633642928773e-18 0 0.554455445544554 12 1.93354429103245 1.49620881159934
OG0011926 White 3.27098308068219 NA 0.9 0.0198019801980192 12 3.54791145792137 3.55076622638901
OG0011928 White 1.65968472829993 NA 0.92 0.0990099009900984 10 2.52504039872792 2.53959717131247
OG0011929 Brownian 0.00573867427131806 NA 0.95 0.673267326732673 14 2.52829090676494 2.9099643563863
OG0011931 Brownian 0.00378757296928889 NA 0.89 0.633663366336634 10 2.36300809437482 1.76803081928947
OG0011932 White 0.839389351416819 NA 0.95 0.97029702970297 12 1.77261457554709 2.05193851960495
OG0011935 White 2.14749726635463 NA 0.94 0.039603960396039 11 3.36685696458598 3.3819792780797
OG0011938 White 2.12621107906641 NA 0.98 0.0198019801980192 12 1.86216090680104 2.18943920079694
OG0011943 White 1.75454407935057 NA 0.92 0.0990099009900984 11 3.37382668771719 3.43985578740215
OG0011944 Brownian 0.00836286352553903 NA 0.83 0.831683168316832 11 2.39802524180174 2.0899914883214
OG0011948 White 3.82646536480397 NA 0.96 0.0198019801980192 10 3.09979963047139 3.40278192619964
OG0011950 Brownian 0.0120232859333522 NA 0.8 0.613861386138614 10 1.09188241544195 0.178706539235868
OG0011951 Brownian 0.00229518503484058 NA 0.84 0.871287128712871 12 -0.520666735173176 0.123468601553082
OG0011952 White 5.11362300998057 NA 0.96 0.0198019801980192 12 2.20663343376531 2.20500389125938
OG0011953 White 3.75429755977275 NA 0.95 0.0198019801980192 11 2.6809544616427 2.67887561708881
OG0011961 Brownian 0.0105963497598318 NA 0.88 0.673267326732673 11 2.96674018122787 0.339362394984005
OG0011982 White 2.40244096608901 NA 0.96 0.039603960396039 13 4.01788615718682 4.00865528066047
OG0011993 White 1.96308166800576 NA 0.97 0.039603960396039 10 2.71451383689173 2.732451555536
OG0011995 White 1.73584090376516 NA 0.94 0.0990099009900984 12 3.78743179578867 3.77082569558473
OG0011996 Brownian 0.00631903583772558 NA 0.81 0.712871287128713 11 4.70847037251887 3.99952487845746
OG0012003 White 0.829167118356543 NA 0.96 0.99009900990099 12 3.29219530226569 3.66511202978722
OG0012004 OU 0.011128419149749 0.00903706202864114 0.12 0.435643564356435 11 3.42975546430257 3.26546913810104
OG0012008 White 9.09101318519515 NA 0.94 0.0198019801980192 10 -0.468657557911992 -0.441946106635614
OG0012192 White 12.0461718293411 NA 0.97 0.0198019801980192 10 0.369479142500056 0.477137692491942
OG0012194 Brownian 0.0155165418591038 NA 0.77 0.831683168316832 11 -0.875317199814977 0.608269261749763
OG0012195 White 1.67037433892891 NA 0.96 0.138613861386138 12 -1.96419025189418 -1.88102766913877
OG0012198 Brownian 0.00116042783897829 NA 0.87 0.772277227722772 12 3.28637247996259 3.88359656292888
OG0012199 Brownian 0.0019287256425366 NA 0.8 0.792079207920792 11 4.22175963267204 3.95712411134313
OG0012201 White 4.78240809072974 NA 0.96 0.0198019801980192 13 1.9134387015871 2.09644519740626
OG0012203 Brownian 0.00798013634238286 NA 0.88 0.752475247524752 12 4.94434903478348 4.67122256643673
OG0012204 Brownian 0.00549005936274621 NA 0.88 0.792079207920792 13 2.77137912475496 1.99316859415252
OG0012207 Brownian 0.0168120603789468 NA 0.73 0.693069306930693 11 -1.05171485144091 -0.963638717881892
OG0012208 Brownian 0.000587255983031327 NA 0.85 0.811881188118812 13 3.94206841356417 3.48850553330891
OG0012215 Brownian 0.00116335761474587 NA 0.87 0.871287128712871 13 6.70752481043979 7.39194034206073
OG0012216 White 3.274829146372 NA 0.97 0.0198019801980192 13 4.64690413569035 4.64927364024268
OG0012222 Brownian 0.0036708971956413 NA 0.81 0.831683168316832 13 4.04157173770602 3.11662331559454
OG0012225 White 2.43602970157372 NA 0.97 0.0198019801980192 12 4.01531828676072 4.02257520597442
OG0012226 Brownian 0.00247894177920842 NA 0.86 0.752475247524752 10 -3.00145891719417 -2.5071828338603
OG0012228 White 3.65805311371088 NA 0.96 0.0198019801980192 11 -0.503209391862297 -0.295712754973632
OG0012229 White 0.107990330654677 NA 0.97 0.0198019801980192 13 4.83771352635484 4.83648094165316
OG0012230 White 4.87605621691779 NA 0.96 0.0198019801980192 12 -1.56116966778312 -1.49834837278054
OG0012231 White 3.40363654822554 NA 0.94 0.0198019801980192 10 -1.98783623279845 -1.91216711657101
OG0012233 White 0.254559108068765 NA 0.95 0.0594059405940588 12 4.61585908154126 4.61461897209577
OG0012234 White 0.119759906447692 NA 0.96 0.0198019801980192 13 4.33776931062019 4.32595557455085
OG0012239 White 6.88252467086478 NA 0.96 0.0198019801980192 12 -1.10876109409669 -1.07884284976037
OG0012241 White 6.93741952162987 NA 0.95 0.0198019801980192 12 -1.1610556718418 -1.09218050535179
OG0012243 White 0.433649424849434 NA 0.99 0.158415841584158 11 4.36125962209495 4.33606157218121
OG0012244 White 5.29687225250814 NA 0.94 0.0198019801980192 11 -1.88215077699733 -1.8052548916926
OG0012246 White 5.84372745111171 NA 1 0.0198019801980192 10 1.46934605330317 1.62601362108998
OG0012247 White 0.402652655867812 NA 0.98 0.039603960396039 13 3.99669369304247 3.99413764970199
OG0012248 White 2.03047595133943 NA 0.97 0.0594059405940588 13 3.76643641542955 3.88041577385386
OG0012249 Brownian 0.000871407915269704 NA 0.88 0.712871287128713 13 4.29413192693046 4.76030836896691
OG0012250 Brownian 0.00104422791256107 NA 0.82 0.811881188118812 13 4.18044043850621 3.94097842440272
OG0012252 Brownian 0.000439610929751764 NA 0.83 0.831683168316832 12 4.7638589499 4.4300892415555
OG0012253 OU 0.0087021533541631 0.00830590888816389 0.06 0.613861386138614 12 5.48626139301482 5.22610848630862
OG0012254 White 5.55455094987336 NA 0.95 0.0198019801980192 10 -1.62363533233677 -1.59529016343877
OG0012257 White 3.26314291576877 NA 0.9 0.0198019801980192 12 3.15810494665395 3.16746175719881
OG0012258 White 1.92149344860809 NA 0.94 0.0792079207920786 13 1.92990873670653 2.18958993746085
OG0012260 White 0.250444076105293 NA 0.95 0.0594059405940588 10 3.8450084764831 3.98578294814995
OG0012262 White 4.09578583767344 NA 0.94 0.0198019801980192 10 -2.3404224405424 -2.25717008582113
OG0012263 White 0.556614397113803 NA 0.97 0.356435643564356 13 3.76969977481842 3.81804958070463
OG0012265 White 0.223628387484118 NA 0.98 0.0198019801980192 10 4.13875004397888 4.13937670118822
OG0012268 OU 0.655830708146672 2.30663340518937 0 0.712871287128713 10 4.56415709336733 4.6063101344692
OG0012274 Brownian 0.0020342599925377 NA 0.9 0.871287128712871 13 4.1972751250892 4.41626847612951
OG0012277 White 1.98083145450345 NA 0.98 0.039603960396039 13 3.17192012647746 3.45718632237675
OG0012282 Brownian 0.0020423435638849 NA 0.9 0.594059405940594 13 4.42613245716326 4.36008612755671
OG0012284 Brownian 0.00606670726911413 NA 0.79 0.673267326732673 11 4.84821288878748 4.35886300815619
OG0012285 White 8.84262509790766 NA 1 0.0198019801980192 10 -0.744498699757272 -0.682795270707919
OG0012286 Brownian 0.0180217808825501 NA 0.82 0.831683168316832 13 2.58555770015056 0.0726380711769066
OG0012288 Brownian 0.047269886973031 NA 0.81 0.732673267326733 12 1.72310481272246 2.93876368403408
OG0012289 Brownian 0.00125294125864998 NA 0.85 0.712871287128713 13 4.3785628053588 4.18714893409525
OG0012292 Brownian 0.0208681573971352 NA 0.73 0.594059405940594 11 -1.74265660362662 0.0695888326907309
OG0012293 White 3.1891924103072 NA 0.93 0.0198019801980192 11 -0.353789808859795 -0.169583435228707
OG0012294 White 0.0854191114001745 NA 0.95 0.0198019801980192 13 3.47549592974939 3.84053836532995
OG0012296 Brownian 0.00143276014191846 NA 0.86 0.811881188118812 13 4.17918037746785 4.54541137386821
OG0012297 Brownian 0.0326057497398359 NA 0.64 0.930693069306931 11 -0.831594031702008 1.29684797642904
OG0012298 White 0.359953991501171 NA 0.96 0.0792079207920786 12 5.09948877817696 5.10647820208748
OG0012299 Brownian 0.00399789312317175 NA 0.83 0.811881188118812 13 4.6354514611985 4.37143349423665
OG0012301 Brownian 0.00088355372782846 NA 0.89 0.891089108910891 13 4.75728561042204 4.92899002100392
OG0012302 OU 0.00374889674488713 0.00488196177343973 0.26 0.693069306930693 13 4.73357461159785 5.24675741329325
OG0012303 Brownian 0.0142500615811092 NA 0.81 0.772277227722772 10 -1.7513723598906 -0.678644637400221
OG0012304 White 0.158649408744968 NA 0.97 0.0198019801980192 11 4.84703163308487 4.97311111886631
OG0012305 Brownian 0.0232943017326448 NA 0.66 0.693069306930693 10 -1.1178206142161 0.872061980088832
OG0012308 White 4.41719893637973 NA 0.93 0.0198019801980192 10 -1.31690850239564 -1.25662670411935
OG0012311 White 7.11742220328286 NA 0.95 0.0198019801980192 12 -0.820700756892578 -0.656957733322657
OG0012312 White 5.78274191956265 NA 0.96 0.0198019801980192 11 -2.3769166513311 -2.31133036796413
OG0012314 Brownian 0.00108742270162009 NA 0.81 0.712871287128713 12 4.67917237533426 4.44221328168609
OG0012316 Brownian 0.00260308386110126 NA 0.87 0.792079207920792 12 4.05364280920277 3.75417707523514
OG0012320 White 6.41384233783018 NA 0.97 0.0198019801980192 12 2.15902526818445 2.20908228125839
OG0012324 Brownian 0.0495117179082385 NA 0.82 0.99009900990099 11 -1.07913208359417 1.56158147714
OG0012325 OU 1.45063976582158 2.52902168315484 0 0.475247524752475 13 6.9923838978979 7.01164830040286
OG0012326 Brownian 0.0157749912623906 NA 0.88 0.693069306930693 13 4.15222581099577 3.66792723640154
OG0012328 Brownian 0.00776998515547621 NA 0.82 0.792079207920792 13 3.91360531579984 2.82815733818655
OG0012329 Brownian 0.000342277790602129 NA 0.79 0.752475247524752 13 4.43493901127576 4.52500200663816
OG0012331 White 4.55248093289742 NA 0.96 0.0198019801980192 13 3.32164343641782 3.35851218968862
OG0012332 OU 0.0310618323364072 0.000678576945098481 0.03 0.613861386138614 13 -0.151495310116185 2.10661777753504
OG0012334 OU 0.119452109379175 0.0152696347339506 0 0.792079207920792 10 -0.775722799298078 -0.597437492213691
OG0012335 Brownian 0.00236121437469111 NA 0.87 0.97029702970297 12 4.46586158133998 4.65733741510614
OG0012336 White 11.400183996805 NA 0.91 0.0198019801980192 10 -0.420781765181256 -0.360519791389371
OG0012338 White 9.91929650707138 NA 0.93 0.0198019801980192 11 -0.961020801911733 -0.886625303630897
OG0012339 Brownian 0.00271812319699595 NA 0.8 0.732673267326733 12 4.78287488374921 4.82491288847531
OG0012341 Brownian 0.0573857877012021 NA 0.81 0.752475247524752 10 -0.475399249030902 1.53406293842273
OG0012342 White 0.16942158732506 NA 0.94 0.0198019801980192 12 4.53757045304738 4.53798608179121
OG0012346 Brownian 0.00110934557829224 NA 0.82 0.594059405940594 12 3.53557616110799 3.56011925646985
OG0012347 White 0.159634215716257 NA 0.96 0.0198019801980192 13 4.28804672111256 4.49870417826156
OG0012349 White 0.152002566979031 NA 1 0.0198019801980192 13 5.4350350558577 5.45222421549646
OG0012351 Brownian 0.0077293824295642 NA 0.87 0.910891089108911 13 3.41679168987162 3.15846671432444
OG0012353 Brownian 0.00140305503860293 NA 0.82 0.693069306930693 13 3.47583578080663 4.19493240004983
OG0012354 White 6.27920394371434 NA 1 0.0198019801980192 12 2.72334071436006 2.8199762304838
OG0012356 Brownian 0.0129399933389063 NA 0.82 0.514851485148515 10 -1.60936459911064 0.023843868303914
OG0012358 OU 0.0654963021647773 0.037668098293887 0.02 0.811881188118812 11 -1.14134384870098 -1.23915501861061
OG0012359 White 3.77379913554257 NA 0.95 0.0198019801980192 11 -0.501346535118523 -0.399224535083954
OG0012363 Brownian 0.0112416324807084 NA 0.72 0.693069306930693 10 -2.00671101463464 -0.353608832487823
OG0012364 White 0.855489810532216 NA 0.95 0.871287128712871 13 3.21200710201885 3.49098937655404
OG0012369 White 0.139525202544584 NA 0.93 0.0198019801980192 13 5.39894516542324 5.41239524456416
OG0012371 OU 0.000862306370312033 1.69592247728864e-18 0 0.356435643564356 12 4.66461720718718 4.94023736478425
OG0012372 Brownian 0.00209841893266014 NA 0.85 0.673267326732673 13 4.21465549640998 4.60612690129873
OG0012375 White 0.27887502268071 NA 0.97 0.0792079207920786 13 4.82152143872997 4.83619002172595
OG0012376 Brownian 0.0202465972051911 NA 0.74 0.811881188118812 10 -1.61014974138257 -0.386133929613529
OG0012378 White 0.309529824246384 NA 0.95 0.0198019801980192 13 4.94184988551524 4.87169674680129
OG0012379 Brownian 0.054717458289605 NA 0.8 0.752475247524752 12 1.50330651712117 3.7504032221877
OG0012381 White 6.41327091505742 NA 0.96 0.0198019801980192 10 -1.40924296298755 -1.30524633510431
OG0012386 White 0.103956574554973 NA 0.96 0.0198019801980192 13 3.55390424706766 3.59048137814642
OG0012387 Brownian 0.00353785109689367 NA 0.83 0.732673267326733 12 3.81891312781562 3.12761211742636
OG0012389 White 4.61412519688256 NA 0.89 0.0198019801980192 11 -1.55032399894698 -1.51926084629506
OG0012391 Brownian 0.000682082384531316 NA 0.8 0.693069306930693 12 4.02328409730627 3.90192871164307
OG0012397 White 0.305140788472635 NA 0.96 0.039603960396039 12 4.44127960566726 4.46006613510078
OG0012398 Brownian 0.0852866603033143 NA 0.75 0.633663366336634 12 -1.32461138709041 0.276052296163108
OG0012400 White 0.225583563502175 NA 0.96 0.0594059405940588 10 4.99738400088096 5.13075552491331
OG0012402 Brownian 0.006168434007041 NA 0.83 0.811881188118812 12 3.97268241828154 2.96704852061832
OG0012404 OU 0.296225294812347 0.0236703457385684 0.1 0.811881188118812 12 -0.0358939494141703 0.146363057047922
OG0012405 Brownian 0.0656154079025908 NA 0.78 0.693069306930693 11 0.48573393241271 0.879185298799145
OG0012407 Brownian 0.00356855035993743 NA 0.86 0.732673267326733 12 5.48635375070827 5.20350538662433
OG0012410 Brownian 0.00736016550899385 NA 0.84 0.693069306930693 12 6.07721288593099 4.88968909065682
OG0012411 White 0.366393660818815 NA 0.95 0.0990099009900984 13 4.20716688530686 4.20741479800336
OG0012412 Brownian 0.00338620547925942 NA 0.83 0.871287128712871 11 3.99310304060146 3.78416138096578
OG0012414 Brownian 0.00494800576590844 NA 0.82 0.851485148514851 10 3.25605329703015 3.62145959266565
OG0012418 White 4.92178016980578 NA 0.96 0.0198019801980192 13 -1.22085184078899 -1.10253767005789
OG0012420 OU 72.9433578011109 2.7149602312923 0 0.198019801980198 10 1.7465048714018 1.82985903587594
OG0012446 Brownian 0.00716239114036092 NA 0.78 0.732673267326733 13 3.22076929288532 2.28634680321126
OG0012452 OU 4.75650615210093 2.24370856590525 0 0.732673267326733 10 -1.60158957177489 -1.44142889412573
OG0012463 White 0.0394852390701355 NA 0.99 0.0198019801980192 11 3.70119136393653 4.12525387501507
OG0012465 Brownian 0.000454464408514071 NA 0.93 0.772277227722772 13 4.79535279652498 4.52826919061435
OG0012469 OU 12.2172314152426 2.70305409181533 0 0.277227722772277 10 2.72608282496633 2.86593725444566
OG0012478 Brownian 0.00140916185063887 NA 0.82 0.871287128712871 11 4.56452246741191 4.16687349847475
OG0012479 White 4.61266110600006 NA 0.93 0.0198019801980192 12 3.78773257489245 3.80264613476994
OG0012481 White 5.37368611266174 NA 0.96 0.0198019801980192 11 0.227217132317629 0.329565422036208
OG0012482 OU 0.134363505924139 0.0105752552678832 0.01 0.831683168316832 10 0.0163113190506052 0.645797298727004
OG0012483 White 2.53803848037087 NA 0.95 0.039603960396039 10 2.68013816167707 2.94839439513613
OG0012489 White 1.48044550429191 NA 0.95 0.138613861386138 11 2.58078107353918 2.98511575967148
OG0012490 Brownian 0.00243995375850428 NA 0.74 0.772277227722772 11 4.24006605414724 3.71487858278259
OG0012492 OU 0.00702003892177072 0.0050637734600359 0.21 0.633663366336634 13 4.62078732528946 5.03481399390131
OG0012493 White 2.1215832227107 NA 0.93 0.0990099009900984 12 4.52843999253447 4.52978824322305
OG0012495 White 1.78356936219291 NA 0.92 0.0792079207920786 13 4.29320534143987 4.41194114730741
OG0012496 Brownian 0.00911052707835996 NA 0.86 0.673267326732673 12 4.10901181697073 4.07656254918068
OG0012506 Brownian 0.00262098480235097 NA 0.8 0.712871287128713 12 1.98532540872624 1.85986942282213
OG0012511 White 4.61044803901967 NA 0.93 0.0198019801980192 12 3.99766976967727 4.03087024896331
OG0012514 White 6.5920766289261 NA 0.95 0.0198019801980192 11 4.81178576157609 5.01293179843238
OG0012517 White 1.55728495548305 NA 0.96 0.158415841584158 12 2.31067113729173 2.34836582954088
OG0012524 White 1.95120221977788 NA 0.91 0.0198019801980192 10 -0.0336089723986596 0.551143982456867
OG0012526 White 3.92872844976273 NA 0.93 0.0198019801980192 10 1.22141981795882 1.3574900624948
OG0012528 OU 0.173642170792996 0.0339384550016944 0.03 0.868200850504699 12 3.57660161215781 3.84197012040589
OG0012532 White 9.47788442218654 NA 0.95 0.0198019801980192 10 4.45071131471674 4.47990962106484
OG0012537 OU 0.0219010302647532 0.0106458731142628 0 0.693069306930693 10 1.77403181360358 2.07366058587437
OG0012539 OU 0.300301008740339 0.0193721891563875 0.01 0.871287128712871 11 1.41310375505723 1.56740024831791
OG0012540 OU 4.05154736320228 0.245833259675653 0 0.831683168316832 10 2.6890978247324 2.90091339199125
OG0012553 White 3.1864082502721 NA 0.98 0.0198019801980192 11 0.510357014526439 0.766805813869636
OG0012559 OU 0.268808091179858 0.013996142242128 0 0.752475247524752 10 2.66815233486972 3.03349291359756
OG0012569 White 4.04573726682995 NA 0.96 0.0198019801980192 10 2.10304649484828 2.28180739157569
OG0012570 White 1.9503668499251 NA 0.93 0.039603960396039 11 2.78460054808939 2.79989584103599
OG0012578 White 2.59553981028085 NA 0.92 0.0198019801980192 11 3.34886252100985 3.52716921085356
OG0012588 OU 0.0207279811847325 0.00165566948300494 0 0.712871287128713 11 4.14147364495385 4.01337771562836
OG0012593 White 2.38490240297134 NA 0.95 0.0198019801980192 12 2.45820985590069 2.59634787368766
OG0012604 OU 2.83459433351181 0.8707117965725 0 0.594059405940594 11 2.35706257889617 2.74813321068856
OG0012609 White 1.58793345308787 NA 0.95 0.198019801980198 10 3.41631762642486 3.4559652394772
OG0012612 White 4.11159198775108 NA 0.93 0.0198019801980192 13 3.24323882504432 3.41090597366415
OG0012620 White 1.78827523599602 NA 0.9 0.118811881188118 11 2.55232796002958 2.59384949688558
OG0012626 White 1.81830746240951 NA 0.94 0.039603960396039 11 2.21880344637511 2.74525181254281
OG0012627 White 1.48870767144107 NA 0.9 0.257425742574257 10 1.97207303384157 2.0583798844728
OG0012628 White 5.00635932727618 NA 0.95 0.0198019801980192 12 0.981387624001756 1.16588209620621
OG0012630 White 1.38768617921548 NA 0.92 0.237623762376237 10 3.56320858388146 3.55549542854366
OG0012632 Brownian 0.00419581575565686 NA 0.81 0.891089108910891 12 2.15645660794283 1.95831317992375
OG0012633 Brownian 0.00969229384874616 NA 0.9 0.732673267326733 11 2.96566359139113 1.92726960205843
OG0012635 White 4.76624566400001 NA 0.96 0.0198019801980192 13 1.72680632597108 1.86665864057039
OG0012636 White 0.972722270019957 NA 0.94 0.871287128712871 11 3.41139389785141 3.43793196709637
OG0012638 Brownian 0.00728394291093449 NA 0.86 0.653465346534653 10 2.92045104571037 3.1598171429965
OG0012639 White 4.12258317267911 NA 0.99 0.0198019801980192 13 3.57698392497092 3.61357192520889
OG0012640 OU 0.00450418528774767 0.000142615934656417 0 0.574257425742574 11 2.07887856942549 1.4059400283323
OG0012643 Brownian 0.00660316076422492 NA 0.86 0.613861386138614 12 3.71472806109173 3.28918423766382
OG0012646 White 5.65434445021458 NA 0.9 0.0198019801980192 11 1.21985375864738 1.35464022047079
OG0012647 Brownian 0.00200564522061464 NA 0.9 0.712871287128713 13 4.48074886306439 3.82014277442026
OG0012683 Brownian 0.00860808665273515 NA 0.89 0.633663366336634 12 2.9319171312378 2.66207836510526
OG0012702 White 2.00759252284298 NA 0.92 0.039603960396039 10 3.28461379552767 3.30253835387456
OG0012703 White 1.46340124616606 NA 0.96 0.198019801980198 10 2.9651448263943 2.98062198596833
OG0012707 OU 0.00680844225746639 0.000314591697644481 0 0.752475247524752 11 3.883110484778 2.90911338443291
OG0012712 White 1.94016883790777 NA 0.98 0.0594059405940588 11 2.22890123122842 2.25011715419643
OG0012714 White 1.11778174811042 NA 0.94 0.673267326732673 12 3.98770700791278 3.97518223034898
OG0012718 White 2.76851060433302 NA 0.9 0.0198019801980192 10 3.94628998513429 3.94715601996566
OG0012731 Brownian 0.00859299266754501 NA 0.81 0.673267326732673 11 4.45778879190332 1.38512718353459
OG0012737 White 3.62335926391787 NA 1 0.0198019801980192 10 2.67759193343622 2.77373247210085
OG0012757 White 0.988153762590472 NA 0.97 0.811881188118812 10 2.12321299852206 2.50644827619306
OG0012933 White 0.167911450702136 NA 0.97 0.0198019801980192 10 4.11276591597088 4.11270125491404
OG0012935 White 6.12751623206554 NA 0.96 0.0198019801980192 11 0.211903368149678 0.366105987398565
OG0012936 White 0.127902134005654 NA 0.95 0.039603960396039 10 4.38773572236588 4.4090729637243
